"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4","Tekrari","Bakhsh","ShrDeh","Hozeh","BlkAbd","AbdName"
20012022934,"03","زنبوردار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022929,"03","آزاد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,158,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20013024125,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000036",26,4,188,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010532,"03","از کار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,41,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001010520,"03","کارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,224,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20007018334,"03","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,199,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001010530,"03","از کار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,285,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010525,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,260,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20007018332,"03","تحت پوشش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010534,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,54,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010522,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,339,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018329,"03","تحت پوشش",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,230,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20006017022,"03","احداث بنا",1,2,NA,1,NA,1,NA,NA,NA,"004387",23,5,74,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017024,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,313,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017034,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"004395",35,4,206,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006017025,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,203,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017027,"03","درامد بدوون کار",1,2,NA,1,NA,1,NA,NA,NA,"004395",28,4,199,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006017032,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"004395",36,4,324,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011832,"03","جوشکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,205,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011834,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"000043",35,5,244,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001011825,"03","راننده جرثقيل",1,2,NA,1,NA,1,NA,NA,NA,"000041",26,5,275,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001011829,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"000041",28,4,84,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011822,"03","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,261,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011823,"03","کاردان مکانيک خاک",1,2,NA,1,NA,1,NA,NA,NA,"000037",19,4,260,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022932,"03","کارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,214,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014332,"03","کارگر کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,185,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014334,"03","کارگر ساده",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,262,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
20004014325,"03","کارگر سنگبري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,371,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20011020829,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,209,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20009019520,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"007501",19,4,55,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20002012229,"04","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,403,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20004014323,"03","جوشکار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,265,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
20004014324,"03","درامد بدون کار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20004014329,"03","تاسيسات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,285,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
