"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04"
10009007735,33214,1,"0004000000",NA
10004004127,33134,1,"0050000000",NA
10004004127,33167,1,"0001000000",NA
10003003335,33190,1,"0070000000",NA
10003003335,33214,1,"0005500000",NA
10004004132,33214,1,"0004500000",NA
10002002921,33134,1,"0530000000",NA
10011009332,33214,1,"0005500000",NA
10011009332,34192,1,"0030000000",NA
10011009335,34192,1,"0003000000",NA
10005004528,33214,1,"0004900000",NA
10012009720,34228,1,"0004000000",NA
10012009720,34239,1,"0001000000",NA
10012009726,33190,1,"0003000000",NA
10010008523,33123,1,"0053000000",NA
10010008523,33190,1,"0300000000",NA
10005004920,33190,1,"0070000000",NA
10004003724,33190,1,"0600000000",NA
10002002921,33167,1,"0002000000",NA
10006005327,33214,1,"0004500000",NA
10115033135,33190,1,"0002600000",NA
10108030320,33393,1,"0005900000",NA
10104026723,33190,1,"0050000000",NA
10116033532,33349,1,"0210000000",NA
10106029124,33269,1,"0020000000",NA
10106029124,33338,NA,NA,"0460000000"
10112032319,33112,1,"0400000000",NA
10112032319,33156,1,"0000750000",NA
10116033519,33112,1,"0400000000",NA
10116033519,33214,1,"0005000000",NA
10105028732,33190,1,"0020000000",NA
10110031126,33134,1,"0900000000",NA
10110031126,33167,1,"0004000000",NA
10101024724,33190,1,"0008500000",NA
10103025935,33214,1,"0045000000",NA
10106029124,33350,1,"0005000000",NA
10110031121,33393,1,"0005000000",NA
10112032319,33258,1,"0012000000",NA
10105027920,33190,1,"0500000000",NA
10202046729,34170,1,"0010000000",NA
10222053526,33190,1,"0030000000",NA
10202046726,34170,1,"0005000000",NA
10216051520,33190,1,"0048000000",NA
10216051520,33214,1,"0009000000",NA
10204047126,33112,1,"0400000000",NA
10204047126,33123,1,"0013000000",NA
10204047126,33214,1,"0050000000",NA
10204047126,33236,1,"0030000000",NA
10204047126,33247,1,"0005000000",NA
10221053132,33112,1,"0055000000",NA
10221053132,33189,1,"0025000000",NA
10221053132,33214,1,"0048000000",NA
10221053132,33236,1,"0031000000",NA
10221053132,33258,1,"0024000000",NA
10202045920,33112,1,"0100000000",NA
10202045920,33236,1,"0000300000",NA
10202045920,33247,1,"0000300000",NA
10202045935,33190,1,"0005000000",NA
10223053929,33190,1,"0017000000",NA
10223053932,34170,1,"0009000000",NA
10206047920,34170,1,"0000150000",NA
10206047932,34170,1,"0000250000",NA
10207048332,34126,1,"0010000000",NA
10207048332,34127,1,"0011000000",NA
10303070322,33190,1,"0001000000",NA
10303070322,33214,1,"0005500000",NA
10311072727,33134,1,"0200000000",NA
10311072727,33145,NA,NA,"0160000000"
10311072727,33156,1,"0010000000",NA
10311072727,33167,1,"0000500000",NA
10319074323,33236,8,"0000500000",NA
10325075520,33190,1,"0040000000",NA
10303069129,33190,1,"0050000000",NA
10303069129,33214,1,"0100000000",NA
10303070326,33190,1,"0015000000",NA
10321074725,33190,1,"0040000000",NA
10321074720,33190,1,"0080000000",NA
10306071532,33190,1,"0009000000",NA
10303068719,33393,1,"0020000000",NA
10303067532,33214,1,"0110000000",NA
10303067123,33190,1,"0050000000",NA
10310072329,33214,1,"0003800000",NA
10319074322,33236,1,"0000500000",NA
10322075132,33270,1,"0030000000",NA
10401088024,33190,1,"0010000000",NA
10413096022,33190,1,"0025000000",NA
10402088829,33190,1,"0022500000",NA
10402088829,33214,1,"0002700000",NA
10402088824,33258,1,"0010500000",NA
10411094826,33189,1,"0002000000",NA
10401087635,33190,1,"0040000000",NA
10402088823,33214,1,"0017000000",NA
10506113835,33190,1,"0120000000",NA
10503112235,33190,1,"0001000000",NA
10507114620,33190,1,"0012000000",NA
10506113832,33214,1,"0005500000",NA
10502109826,33112,1,"0250000000",NA
10503112635,33190,1,"0010000000",NA
10502111022,33112,1,"0200000000",NA
10509115832,34217,1,"0001200000",NA
10502110620,33134,1,"0700000000",NA
10502110620,33145,1,"0500000000",NA
10507114235,33214,1,"0008500000",NA
10502110622,33112,1,"0070000000",NA
10507114226,33134,1,"0300000000",NA
10507114226,33145,1,"0300000000",NA
10509115420,33190,1,"0070000000",NA
10509115432,33214,1,"0007000000",NA
10508115027,33214,1,"0005000000",NA
10508115030,33214,1,"0005000000",NA
10507114623,33214,1,"0006000000",NA
10514117835,33190,1,"0007000000",NA
10504113035,33214,1,"0012000000",NA
10504113035,33258,1,"0012000000",NA
10511116632,33190,1,"0030000000",NA
10514117832,33190,1,"0040000000",NA
10508115035,33190,1,"0015000000",NA
10506113822,34217,1,"0002000000",NA
10506113820,33190,1,"0020000000",NA
10510116219,34217,1,"0001500000",NA
10612138330,33214,1,"0003200000",NA
10609137122,33112,1,"0050000000",NA
10603131120,33134,1,"0700000000","1000000000"
10605135121,33214,1,"0002200000",NA
10601129923,33236,1,"0001500000",NA
10603134326,33134,1,"0450000000",NA
10603134326,33156,1,"0005000000",NA
10603134326,33167,1,"0000600000",NA
10603134326,33178,1,"0001200000",NA
10603134326,33214,1,"0010000000",NA
10718163123,34272,1,"0020000000",NA
10718163129,34272,1,"0010000000",NA
10718163129,34272,8,"0010000000",NA
10707158319,34272,1,"0010000000",NA
10707158319,34272,8,"0010000000",NA
10707156732,34272,1,"0010000000",NA
10707156732,34272,8,"0010000000",NA
10702153532,34272,1,"0015000000",NA
10702153532,34272,8,"0015000000",NA
10706154729,34272,1,"0010000000",NA
10706154729,34272,8,"0010000000",NA
10707158320,33214,1,"0005000000",NA
10710160322,34272,1,"0010000000",NA
10710160322,34272,8,"0010000000",NA
10706154732,34272,1,"0005000000",NA
10706154732,34272,8,"0005000000",NA
10707157924,33214,1,"0004200000",NA
10707157924,34272,1,"0010000000",NA
10707157924,34272,8,"0010000000",NA
10707158328,34272,1,"0015000000",NA
10713161929,34272,1,"0015000000",NA
10713161929,34272,8,"0015000000",NA
10702153535,34272,1,"0005000000",NA
10702153535,34272,8,"0005000000",NA
10706154719,34272,1,"0015000000",NA
10706154722,34272,1,"0005000000",NA
10706154722,34272,8,"0005000000",NA
10706154735,34272,1,"0005000000",NA
10706154735,34272,8,"0005000000",NA
10707157135,34272,1,"0030000000",NA
10707157932,34272,1,"0010000000",NA
10707157932,34272,8,"0010000000",NA
10707157935,34272,1,"0020000000",NA
10707157935,34272,8,"0020000000",NA
10708159532,34272,1,"0015000000",NA
10708159532,34272,8,"0015000000",NA
10708159529,34272,1,"0025000000",NA
10708159529,34272,8,"0025000000",NA
10708159523,34272,1,"0015000000",NA
10713161935,34272,1,"0025000000",NA
10713161935,34272,8,"0025000000",NA
10718163120,34272,1,"0010000000",NA
10718163120,34272,8,"0010000000",NA
10708159530,34272,1,"0010000000",NA
10708159530,34272,8,"0010000000",NA
10702153523,34272,1,"0020000000",NA
10702153523,34272,8,"0020000000",NA
10712161532,34272,1,"0010000000",NA
10712161532,34272,8,"0010000000",NA
10702153528,34272,1,"0010000000",NA
10702153528,34272,8,"0010000000",NA
10708159535,33214,1,"0004700000",NA
10708159535,34272,1,"0020000000",NA
10708159519,34272,1,"0010000000",NA
10708159519,34272,8,"0010000000",NA
10712161535,34272,1,"0010000000",NA
10712161535,34272,8,"0010000000",NA
10702153526,34272,1,"0010000000",NA
10712161526,34272,1,"0020000000",NA
10712161526,34272,8,"0020000000",NA
10709159932,34272,1,"0015000000",NA
10709159932,34272,8,"0015000000",NA
10710160335,34272,1,"0010000000",NA
10707156325,34272,1,"0035000000",NA
10707156325,34272,8,"0035000000",NA
10710160329,34272,1,"0015000000",NA
10710160332,34272,1,"0005000000",NA
10710160332,34272,8,"0005000000",NA
10710160326,34272,1,"0015000000",NA
10710160326,34272,8,"0015000000",NA
10712161126,34272,1,"0025000000",NA
10712161126,34272,8,"0025000000",NA
10712161529,34272,1,"0025000000",NA
10712161529,34272,8,"0025000000",NA
10714162323,34272,1,"0005000000",NA
10705154326,34272,1,"0005000000",NA
10705154326,34272,8,"0005000000",NA
10712161132,34272,1,"0015000000",NA
10712161132,34272,8,"0015000000",NA
10716162723,33190,1,"0060000000",NA
10716162723,34272,1,"0015000000",NA
10716162729,34272,1,"0015000000",NA
10716162729,34272,8,"0015000000",NA
10718163135,34272,1,"0020000000",NA
10718163135,34272,8,"0020000000",NA
10705154324,34272,1,"0005000000",NA
10705154324,34272,8,"0005000000",NA
10705154335,34272,1,"0005000000",NA
10705154335,34272,8,"0005000000",NA
10729164725,34272,1,"0005000000",NA
10729164725,34272,8,"0005000000",NA
10706154719,34272,8,"0015000000",NA
10707155525,33214,1,"0003700000",NA
10707155935,34272,1,"0010000000",NA
10707155935,34272,8,"0010000000",NA
10707156320,34272,1,"0010000000",NA
10707156320,34272,8,"0010000000",NA
10707156723,34272,1,"0025000000",NA
10707156723,34272,8,"0025000000",NA
10707157123,34272,1,"0005000000",NA
10707157123,34272,8,"0005000000",NA
10722163935,34272,1,"0020000000",NA
10722163935,34272,8,"0020000000",NA
10722163932,34272,1,"0010000000",NA
10722163928,34272,1,"0015000000",NA
10722163928,34272,8,"0015000000",NA
10702153526,34272,8,"0010000000",NA
10704153935,33134,1,"0690000000",NA
10704153935,33179,1,"0008000000",NA
10704153935,33190,1,"0032000000",NA
10704153935,33247,1,"0012000000",NA
10707156735,34272,1,"0020000000",NA
10707157130,34272,1,"0020000000",NA
10707157130,34272,8,"0020000000",NA
10707157135,34272,8,"0030000000",NA
10707158328,34272,8,"0015000000",NA
10707158723,34272,1,"0005000000",NA
10707158723,34272,8,"0005000000",NA
10707158726,34272,1,"0005000000",NA
10707158726,34272,8,"0005000000",NA
10707158735,33190,1,"0016000000",NA
10708159535,34272,8,"0020000000",NA
10708159523,34272,8,"0015000000",NA
10710160321,34272,1,"0020000000",NA
10710160321,34272,8,"0020000000",NA
10710160329,34272,8,"0015000000",NA
10710160335,34272,8,"0010000000",NA
10711160723,34272,1,"0025000000",NA
10711160723,34272,8,"0025000000",NA
10712161520,34272,1,"0015000000",NA
10712161520,34272,8,"0015000000",NA
10707158720,34272,1,"0010000000",NA
10707158720,34272,8,"0010000000",NA
10709159929,34272,1,"0030000000",NA
10709159929,34272,8,"0030000000",NA
10712161123,34228,1,"0003500000",NA
10712161123,34272,1,"0025000000",NA
10712161123,34272,8,"0025000000",NA
10712161135,34272,1,"0010000000",NA
10714162323,34272,8,"0005000000",NA
10716162720,34272,1,"0020000000",NA
10716162720,34272,8,"0020000000",NA
10716162723,34272,8,"0015000000",NA
10716162726,34272,1,"0015000000",NA
10716162726,34272,8,"0015000000",NA
10716162732,34148,1,"0100000000",NA
10716162732,34272,1,"0025000000",NA
10716162732,34272,8,"0025000000",NA
10716162735,34272,1,"0015000000",NA
10716162735,34272,8,"0015000000",NA
10718163123,34272,8,"0020000000",NA
10722163919,34272,1,"0025000000",NA
10722163919,34272,8,"0025000000",NA
10722163932,34272,8,"0010000000",NA
10729164732,34272,1,"0025000000",NA
10729164732,34272,8,"0025000000",NA
10714162320,34272,1,"0005000000",NA
10714162320,34272,8,"0005000000",NA
10713161932,34272,1,"0020000000",NA
10713161932,34272,8,"0020000000",NA
10718163132,34272,1,"0015000000",NA
10727164323,34272,1,"0005000000",NA
10727164323,34272,8,"0005000000",NA
10729164735,34272,1,"0015000000",NA
10729164735,34272,8,"0015000000",NA
10714162329,34272,1,"0020000000",NA
10707155932,34272,1,"0025000000",NA
10707155932,34272,8,"0025000000",NA
10707156319,34272,1,"0020000000",NA
10707156319,34272,8,"0020000000",NA
10707156735,34272,8,"0020000000",NA
10709159923,34272,1,"0015000000",NA
10709159923,34272,8,"0015000000",NA
10709159935,34272,1,"0010000000",NA
10709159935,34272,8,"0010000000",NA
10718163132,34272,8,"0015000000",NA
10722163920,34272,1,"0010000000",NA
10722163920,34272,8,"0010000000",NA
10714162329,34272,8,"0020000000",NA
10702153520,34272,1,"0015000000",NA
10702153520,34272,8,"0015000000",NA
10707157929,34272,1,"0010000000",NA
10707157929,34272,8,"0010000000",NA
10707155929,34272,1,"0010000000",NA
10707155929,34272,8,"0010000000",NA
10707155124,34272,1,"0025000000",NA
10707155124,34272,8,"0025000000",NA
10707155923,34272,1,"0005000000",NA
10707155923,34272,8,"0005000000",NA
10709159928,33225,1,"0000750000",NA
10709159928,34272,1,"0030000000",NA
10709159928,34272,8,"0030000000",NA
10712161135,34272,8,"0010000000",NA
10814187122,33214,1,"0003000000",NA
10802179535,33190,1,"0045000000",NA
10802179532,33190,1,"0063000000",NA
10820188319,33214,1,"0100000000",NA
10805181532,33190,1,"0100000000",NA
10806182732,33247,1,"0000400000",NA
10804180735,33145,1,"0300000000",NA
10814187119,33190,1,"0030000000",NA
10806182335,33178,1,"0004620000",NA
10907203235,33134,NA,NA,"0750000000"
10907203235,33156,1,"0003000000",NA
10922213635,34181,1,"0038000000",NA
10933214829,33418,1,"0002000000",NA
10917212429,33178,1,"0003000000",NA
11002230629,33214,1,"0004000000",NA
11002235023,33190,1,"0050000000",NA
11002235023,33214,1,"0017000000",NA
11002235035,33112,1,"0020000000",NA
11012238632,33236,1,"0001000000",NA
11012239026,33418,1,"0001150000",NA
11014239435,33145,1,"0600000000",NA
11020241035,33190,1,"0006000000",NA
11005236635,33190,1,"0100000000",NA
11002235420,33190,1,"0025000000",NA
11017240223,33190,1,"0050000000",NA
11020241035,34148,1,"0100000000",NA
11022241426,33178,1,"0003000000",NA
11012239035,33178,1,"0003000000",NA
11002233432,33112,1,"0500000000",NA
11001229822,34148,1,"0060000000","0020000000"
11001229822,34239,1,"0003050000",NA
11001229829,33112,1,"0400000000",NA
11103255927,33214,1,"0007000000",NA
