"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
10007006927,"01",1,1,"61","1","2","21",1,1
10007006927,"02",2,2,"47","1","2","11",1,1
10007006927,"03",3,1,"17","1","1","31",4,4
10003003332,"01",1,1,"77","1","2","11",3,1
10003003332,"02",2,2,"70","2",NA,NA,5,1
10003003326,"01",1,1,"32","1","2","41",1,1
10003003326,"02",2,2,"25","1","2","52",5,1
10003003326,"03",3,2,"03",NA,NA,NA,NA,NA
10003003319,"01",1,1,"43","1","2","52",1,1
10003003319,"02",2,2,"40","1","2","53",1,1
10003003319,"03",3,1,"16","1","1","31",4,4
10003003325,"01",1,1,"61","1","2","41",3,1
10003003325,"02",2,2,"56","1","2","21",5,1
10009007724,"01",1,1,"50","1","2","21",1,1
10009007724,"02",2,2,"39","1","2","11",5,1
10009007724,"03",3,1,"17","1","1","41",4,4
10009007724,"04",3,1,"11","1","1","11",4,4
10009007729,"01",1,1,"43","1","2","11",1,1
10009007729,"02",2,2,"24","1","2","11",5,1
10009007729,"03",3,1,"03",NA,NA,NA,NA,NA
10009007729,"04",3,1,"01",NA,NA,NA,NA,NA
10009007730,"01",1,1,"54","1","2","21",1,1
10009007730,"02",2,2,"46","2",NA,NA,5,1
10009007730,"03",3,1,"22","1","2","21",2,4
10009007730,"04",3,1,"19","1","2","21",1,4
10009007730,"05",3,1,"11","1","1","11",4,4
10009007732,"01",1,1,"55","1","2","52",3,1
10009007732,"02",2,2,"47","1","2","11",5,1
10009007732,"03",3,1,"26","1","2","41",2,4
10004004124,"01",1,1,"68","1","2","11",1,1
10004004124,"02",2,2,"62","2",NA,NA,5,1
10004004124,"03",3,2,"24","1","2","52",5,4
10004004135,"01",1,1,"54","1","2","11",1,1
10004004135,"02",2,2,"51","1","2","11",5,1
10004004135,"03",3,1,"23","1","2","41",6,4
10004004135,"04",3,1,"12","1","1","11",4,4
10001001719,"01",1,1,"45","1","2","11",1,1
10001001735,"01",1,1,"72","2",NA,NA,6,1
10001001735,"02",2,2,"60","2",NA,NA,5,1
10001001735,"03",3,1,"21","2",NA,NA,6,4
10001000522,"01",1,1,"53","1","2","53",1,1
10001000522,"02",2,2,"43","1","2","41",5,1
10001000522,"03",3,2,"18","1","1","52",4,4
10001000522,"04",3,2,"14","1","1","21",4,4
10009007735,"01",1,1,"29","1","2","41",1,4
10009007735,"02",6,2,"59","1","2","11",3,2
10006006535,"01",1,1,"34","1","2","41",1,1
10006006535,"02",2,2,"32","1","2","41",5,1
10006006535,"03",3,2,"04",NA,NA,NA,NA,NA
10006006535,"04",3,2,"00",NA,NA,NA,NA,NA
10006006524,"01",1,1,"65","1","2","11",1,1
10006006524,"02",2,2,"63","2",NA,NA,5,1
10006006532,"01",1,2,"67","2",NA,NA,3,2
10006006530,"01",1,1,"42","1","2","31",1,1
10006006530,"02",2,2,"31","1","2","52",5,1
10006006530,"03",3,2,"11","1","1","11",4,4
10006006530,"04",3,1,"04",NA,NA,NA,NA,NA
10006006529,"01",1,2,"68","2",NA,NA,5,2
10003003320,"01",1,2,"77","1","2","11",3,2
10003003335,"01",1,2,"59","1","2","51",3,4
10004004132,"01",1,1,"57","1","2","11",1,1
10004004132,"02",2,2,"50","1","2","11",5,1
10001001720,"01",1,1,"60","1","2","71",1,1
10001001720,"02",2,2,"54","1","2","71",5,1
10001001720,"03",3,1,"23","1","1","52",4,4
10001001720,"04",3,1,"20","1","1","52",4,4
10001001720,"05",6,2,"78","2",NA,NA,6,2
10001001732,"01",1,1,"31","1","2","51",1,1
10001001732,"02",2,2,"20","1","1","51",4,1
10001001732,"03",3,2,"01",NA,NA,NA,NA,NA
10004004123,"01",1,1,"57","1","1","51",3,1
10004004123,"02",2,2,"48","1","2","21",5,1
10004004123,"03",3,2,"19","1","1","41",4,4
10006006520,"01",1,1,"29","1","2","11",1,3
10006006520,"02",6,2,"66","2",NA,NA,5,2
10006006520,"03",3,1,"11","1","1","11",4,4
10006006520,"04",3,2,"05",NA,NA,NA,NA,NA
10007006924,"01",1,1,"53","1","2","41",1,1
10007006924,"02",2,2,"38","1","2","21",5,1
10007006924,"03",3,2,"08","1","1","11",NA,NA
10007006935,"01",1,1,"76","2",NA,NA,3,1
10007006935,"02",2,2,"68","1","2","11",5,1
10007006923,"01",1,1,"88","1","2","71",3,1
10007006923,"02",2,2,"56","1","2","71",5,1
10007006923,"03",3,1,"22","1","2","11",2,4
10007006923,"04",3,1,"18","1","1","31",4,4
10007006932,"01",1,1,"32","1","2","41",1,1
10007006932,"02",2,2,"32","1","2","11",5,1
10007006932,"03",3,2,"02",NA,NA,NA,NA,NA
10007006930,"01",1,1,"58","1","2","51",3,1
10007006930,"02",2,2,"58","1","2","41",5,1
10001001728,"01",1,2,"39","1","2","41",5,1
10001001728,"02",3,1,"10","1","1","11",4,4
10001001728,"03",3,1,"05",NA,NA,NA,NA,NA
10001001729,"01",1,1,"40","1","2","11",1,1
10001001729,"02",2,2,"37","1","2","11",5,1
10001000523,"01",1,1,"51","1","2","53",3,1
10001000523,"02",2,2,"45","1","2","52",5,1
10001000523,"03",3,1,"24","1","1","52",4,4
10001000523,"04",3,2,"22","1","1","52",4,4
10010008925,"01",1,1,"36","1","2","41",1,1
10010008925,"02",2,2,"28","1","2","41",5,1
10010008925,"03",3,2,"05",NA,NA,NA,NA,NA
10010008935,"01",1,1,"86","2",NA,NA,3,1
10010008935,"02",2,2,"55","2",NA,NA,5,1
10010008935,"03",3,2,"21","1","2","41",5,4
10001000529,"01",1,2,"47","1","2","11",5,2
10001000529,"02",3,1,"23","1","2","41",1,4
10001000525,"01",1,1,"72","1","2","21",1,1
10001000525,"02",2,2,"70","1","2","11",5,1
