"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04"
10009007724,"042111",NA,NA,"0002500000"
10009007724,"044111",NA,1,"0000240000"
10009007724,"045111",NA,1,"0000260000"
10009007724,"045211",NA,1,"0000620000"
10009007729,"041111",NA,1,"0001000000"
10009007729,"042212","0040000000",1,"0001200000"
10009007729,"044111",NA,1,"0000300000"
10009007729,"044311",NA,1,"0000100000"
10009007729,"045111",NA,1,"0000350000"
10009007729,"045211",NA,1,"0000900000"
10001001729,"041111",NA,1,"0000700000"
10001001729,"042212","0120000000",1,"0003600000"
10001001729,"044111",NA,1,"0000080000"
10001001729,"044311",NA,1,"0000040000"
10001001729,"045111",NA,1,"0000110000"
10009007730,"042111",NA,NA,"0003000000"
10009007730,"044111",NA,1,"0000150000"
10009007730,"045111",NA,1,"0000600000"
10009007732,"042111",NA,NA,"0004500000"
10009007732,"044111",NA,1,"0000300000"
10009007732,"044311",NA,1,"0000100000"
10009007732,"045111",NA,1,"0000600000"
10009007732,"045211",NA,1,"0000700000"
10004004135,"041111",NA,1,"0000200000"
10004004135,"042212","0200000000",1,"0006000000"
10004004135,"044111",NA,1,"0000040000"
10004004135,"044311",NA,1,"0000020000"
10004004135,"045111",NA,1,"0000080000"
10001001720,"042111",NA,NA,"0003500000"
10001001720,"044111",NA,1,"0000120000"
10001001720,"044311",NA,1,"0000050000"
10001001720,"045111",NA,1,"0000180000"
10001001720,"045211",NA,1,"0000120000"
10004004124,"042111",NA,NA,"0001600000"
10004004124,"044111",NA,1,"0000200000"
10004004124,"044311",NA,1,"0000050000"
10004004124,"045111",NA,1,"0000290000"
10004004124,"045211",NA,1,"0000420000"
10001000523,"042111",NA,NA,"0003500000"
10001000523,"044111",NA,1,"0000100000"
10001000523,"044312",NA,1,"0000500000"
10001000523,"045111",NA,1,"0000250000"
10001000523,"045211",NA,1,"0000350000"
10004004135,"045211",NA,1,"0000200000"
10001000525,"042111",NA,NA,"0003000000"
