"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
10007006927,"022111",1,NA,"00150","0000001000","0000150000"
10006005329,"022111",1,NA,"00300","0000000750","0000225000"
10002002935,"022111",1,NA,"00600","0000000750","0000450000"
10010008932,"022111",1,NA,"00062","0000000850","0000052700"
10003003325,"022113",1,NA,"00800","0000000900","0000720000"
10002002930,"022115",1,NA,NA,NA,"0000320000"
10011009328,"022113",1,NA,"00090","0000000900","0000081000"
10010008529,"022113",1,NA,"00250","0000000900","0000225000"
10009008122,"022111",1,NA,"00600","0000001500","0000900000"
10012009732,"022111",1,NA,"00800","0000000500","0000400000"
10012009735,"022111",1,NA,"01200","0000000750","0000900000"
10005004528,"022111",1,NA,"00210","0000000750","0000157500"
10005004528,"022115",1,NA,NA,NA,"0000500000"
10006006123,"022111",1,NA,"00050","0000000500","0000025000"
10012009725,"022111",1,NA,"00300","0000001500","0000450000"
10012009720,"022113",1,NA,"00830","0000000900","0000747000"
10001000135,"022113",1,NA,"00150","0000001000","0000150000"
10007006932,"022111",1,NA,"00300","0000001500","0000450000"
10001000923,"022111",1,NA,"00600","0000001300","0000780000"
10004004132,"022111",1,NA,"00600","0000000750","0000450000"
10001000123,"022111",1,NA,"00500","0000000600","0000300000"
10001000123,"023111",1,NA,NA,NA,"0000350000"
10001000132,"022113",1,NA,"00600","0000001250","0000750000"
10001001321,"022111",1,NA,"00100","0000001500","0000150000"
10001001719,"022111",1,NA,"00750","0000000600","0000450000"
10001001719,"023111",1,NA,NA,NA,"0002500000"
10001001720,"022111",1,NA,"00750","0000000600","0000450000"
10001001720,"023111",1,NA,NA,NA,"0000500000"
10001001729,"022111",1,NA,"01000","0000000700","0000700000"
10001002519,"022115",1,NA,NA,NA,"0000100000"
10001002532,"022113",1,NA,"00500","0000000750","0000375000"
10001002535,"022113",1,NA,"01000","0000000750","0000750000"
10009007722,"022111",1,NA,"00600","0000001500","0000900000"
10010008532,"022111",1,NA,"00600","0000001500","0000900000"
10001000930,"022111",1,NA,"00300","0000001400","0000420000"
10010008928,"022111",1,NA,"00600","0000001250","0000750000"
10004003735,"022111",1,NA,"00620","0000000650","0000403000"
10103025519,"022111",1,NA,"00600","0000001750","0001050000"
10103025521,"022111",1,NA,"00600","0000001000","0000600000"
10105027932,"022111",1,NA,"00600","0000001500","0000900000"
10110031529,"022111",1,NA,"01200","0000000900","0001080000"
10108030328,"022111",1,NA,"00600","0000001000","0000600000"
10107029535,"022111",1,NA,"00060","0000000750","0000045000"
10109030720,"022111",1,NA,"00040","0000001250","0000050000"
10116033532,"022113",1,NA,"00080","0000001750","0000140000"
10116033530,"022111",1,NA,"00620","0000001000","0000620000"
10103025927,"022113",1,NA,"00600","0000000750","0000450000"
10101024727,"022113",1,NA,"01200","0000001250","0001500000"
10116033523,"022111",1,NA,"00300","0000000750","0000225000"
10115033130,"022113",1,NA,"00240","0000001750","0000420000"
10110031129,"022111",1,NA,"00300","0000001000","0000300000"
10112032332,"022111",1,NA,"00620","0000000750","0000465000"
10104026319,"022111",1,NA,"00600","0000000750","0000450000"
10101024335,"022113",1,NA,"00600","0000001250","0000750000"
10107029932,"022111",1,NA,"00080","0000000750","0000060000"
10110031135,"022111",1,NA,"00620","0000001250","0000775000"
10101024325,"022113",1,NA,"00200","0000000450","0000090000"
10104026729,"022111",1,NA,"00060","0000001500","0000090000"
10101024735,"022115",1,NA,NA,NA,"0000120000"
10103025935,"022113",1,NA,"00600","0000001850","0001110000"
10104026723,"022113",1,NA,"00300","0000001250","0000375000"
10105028321,"022111",1,NA,"00620","0000001250","0000775000"
10105028335,"022113",1,NA,"00160","0000001250","0000200000"
10106029132,"022111",1,NA,"00600","0000001250","0000750000"
10110031521,"022111",1,NA,"00080","0000001500","0000120000"
10115033124,"022111",1,NA,"00620","0000000600","0000372000"
10219052329,"022111",1,NA,"00600","0000000750","0000450000"
10202046723,"022113",1,NA,"00100","0000002500","0000250000"
10201045529,"022111",1,NA,"00180","0000002000","0000360000"
10208049523,"022111",1,NA,"00600","0000001250","0000750000"
10208049535,"022113",1,NA,"00210","0000001500","0000315000"
10218051923,"022113",1,NA,"00240","0000001500","0000360000"
10222053532,"022111",1,NA,"00400","0000000800","0000320000"
10216051520,"022111",1,NA,"00600","0000000900","0000540000"
10224054323,"022113",1,NA,"00200","0000000900","0000180000"
10221053135,"022113",1,NA,"00150","0000002000","0000300000"
10201045128,"022111",1,NA,"00250","0000000750","0000187500"
10201045132,"022113",1,NA,"00600","0000001250","0000750000"
10223053926,"022111",1,NA,"01200","0000000900","0001080000"
10223053935,"022111",1,NA,"00600","0000000800","0000480000"
10207048329,"022113",1,NA,"00060","0000001500","0000090000"
10206047926,"022115",1,NA,NA,NA,"0000100000"
10202045923,"022111",1,NA,"00300","0000000750","0000225000"
10207049132,"022113",1,NA,"00620","0000001000","0000620000"
10207049135,"022113",1,NA,"00310","0000001000","0000310000"
10205047529,"022113",1,NA,"00600","0000001500","0000900000"
10210049926,"022113",1,NA,"00600","0000001000","0000600000"
10202046326,"022111",1,NA,"00620","0000000550","0000341000"
10202046332,"022113",1,NA,"00600","0000000900","0000540000"
10210049935,"022113",1,NA,"00300","0000002500","0000750000"
10316073932,"022113",1,NA,"00600","0000001250","0000750000"
10306071535,"022113",1,NA,"00200","0000000750","0000150000"
10306071523,"022113",1,NA,"00600","0000000600","0000360000"
10303068732,"022113",1,NA,"00090","0000001000","0000090000"
10303068719,"022113",1,NA,"00300","0000001000","0000300000"
10303070335,"022111",1,NA,"00620","0000000600","0000372000"
10303069530,"022113",1,NA,"00600","0000001000","0000600000"
10325075526,"022113",1,NA,"00800","0000000600","0000480000"
10321074722,"022113",1,NA,"00008","0000012000","0000096000"
10305071123,"022113",1,NA,"00207","0000000750","0000155250"
10305071132,"022113",1,NA,"00300","0000000750","0000225000"
10303069932,"022113",1,NA,"00300","0000001500","0000450000"
10303067521,"022113",1,NA,"00600","0000001250","0000750000"
10303069920,"022113",1,NA,"00600","0000000750","0000450000"
10305071129,"022113",1,NA,"00600","0000000750","0000450000"
10305071135,"022113",1,NA,"01240","0000000750","0000930000"
10303067927,"022113",1,NA,"00600","0000001500","0000900000"
10303067924,"022113",1,NA,"00600","0000001500","0000900000"
10325075529,"022113",1,NA,"01200","0000001000","0001200000"
10325075535,"022113",1,NA,"00300","0000001000","0000300000"
10312073135,"022113",1,NA,"00300","0000000750","0000225000"
10312073132,"023111",1,NA,NA,NA,"0001000000"
10319074332,"022113",1,NA,"00600","0000001000","0000600000"
10303069121,"022113",1,NA,"00620","0000001000","0000620000"
10322075129,"022113",1,NA,"00620","0000001500","0000930000"
10322075119,"022113",1,NA,"00620","0000001250","0000775000"
10303068320,"022111",1,NA,"00620","0000000500","0000310000"
10310072325,"022113",1,NA,"00600","0000000750","0000450000"
10310072321,"022113",1,NA,"00060","0000000500","0000030000"
10303068326,"022113",1,NA,"00310","0000002000","0000620000"
10303068335,"022113",1,NA,"00620","0000001500","0000930000"
10303068327,"022113",1,NA,"00620","0000001250","0000775000"
10302065532,"022113",1,NA,"00620","0000002250","0001395000"
10303065928,"022113",1,NA,"00620","0000001250","0000775000"
10310072329,"022113",1,NA,"00620","0000000750","0000465000"
10314073525,"022113",1,NA,"00160","0000001000","0000160000"
10303066335,"022111",1,NA,"00080","0000000600","0000048000"
10303066721,"022113",1,NA,"00093","0000001750","0000162750"
10303068729,"022113",1,NA,"00600","0000001000","0000600000"
10303069132,"022113",1,NA,"00620","0000001000","0000620000"
10303070326,"022111",1,NA,"00620","0000000600","0000372000"
10303070329,"022113",1,NA,"00620","0000001000","0000620000"
10311072723,"022113",1,NA,"00310","0000002000","0000620000"
10312073124,"022113",1,NA,"00600","0000000650","0000390000"
10312073126,"022113",1,NA,"00030","0000000700","0000021000"
10303067529,"022113",1,NA,"00600","0000000750","0000450000"
10409093629,"022111",1,NA,"00900","0000000800","0000720000"
10403090023,"022111",1,NA,"00600","0000000750","0000450000"
10401088432,"022111",1,NA,"00600","0000000800","0000480000"
10401088435,"022113",1,NA,"00600","0000001200","0000720000"
10401088429,"022111",1,NA,"00600","0000000900","0000540000"
10407092023,"022113",1,NA,"00900","0000001000","0000900000"
10403089226,"022111",1,NA,"00200","0000001000","0000200000"
10403090035,"022113",1,NA,"01200","0000001000","0001200000"
10410094020,"022111",1,NA,"00300","0000000700","0000210000"
10410094035,"022111",1,NA,"01200","0000001000","0001200000"
10411094832,"022111",1,NA,"00900","0000000500","0000450000"
10413096035,"022113",1,NA,"00600","0000000500","0000300000"
10401087219,"022111",1,NA,"00600","0000000850","0000510000"
10401088023,"022111",1,NA,"00600","0000000800","0000480000"
10403089620,"022113",1,NA,"00600","0000000700","0000420000"
10403090032,"022113",1,NA,"00600","0000001500","0000900000"
10408092823,"022111",1,NA,"00900","0000000800","0000720000"
10408092826,"022113",1,NA,"00400","0000002000","0000800000"
